ax,ay,az,gx,gy,gz,label
-0.15850414768654014,-0.022947288293379803,0.10099745579609143,0.1731510388340243,-0.24005928141115526,-0.06690024716818968,0.0
-0.09498906223219124,-0.1306658465147424,0.3530908480562194,0.08099634219219111,-0.25217679086700906,0.18357238941095522,0.0
0.4244312394025267,0.2064930521102294,-0.3038739931908027,-0.09684681457325028,0.25338222983732456,-0.14153389312375617,0.0
0.0887638856292457,0.15492681068586736,-0.1853860943156166,-0.011905071212360016,-0.6482534680138146,-0.20487752826685798,0.0
-0.050513630278632066,-0.2495566363929699,0.3264822607863271,-0.28602827559212657,-0.08800889733939676,0.02614811545721827,0.0
0.2882546578132231,-0.2871724302358879,0.23263275043099194,0.00204661220391741,-0.1963017302095902,0.09242069485265415,0.0
0.03981193911469401,-0.12004337543175894,0.013960416998003784,-0.07706271937235204,0.02270346905024961,0.13242613490420935,0.0
0.31720336322907045,-0.24756309976536983,0.42660667493125337,-0.3904175599045004,-0.030357019007116667,0.1176634412969153,0.0
0.05619837354700653,-0.12453990396411876,-0.041624450071455044,-0.09860018693176657,-0.11787295138884231,0.16992041940420494,0.0
0.07140309719300947,-0.13858191905213085,0.17991997508665014,0.06145990417532187,0.16257242376779202,0.12592576838472244,0.0
-0.16579900218441446,-0.11203620803939392,0.14945872102465238,0.12207405308669297,-0.004180318792829626,0.0234654766617564,0.0
0.25553297915768497,-0.11831427776716599,0.10941947623400759,-0.04043853048677881,-0.04353624064544406,0.21975537039743803,0.0
0.16508326979760599,0.16270192720012772,0.2610957614308658,0.00420076832655181,0.13639059425899278,-0.06205335131869121,0.0
0.06483327049768843,-0.026028610873536917,0.01939919299854364,0.11903140508738273,-0.16364413664669453,0.41847745513709206,0.0
-0.2012034762999404,-0.24283772255754643,0.23162217470001356,0.15833253879258719,0.12482396341043103,0.12566910185285599,0.0
-0.002449354569382925,-0.17945087429716633,0.015160911638745268,-0.13543234230242235,0.19502394668355025,-0.02941147630042773,0.0
-0.16509943935850233,-0.0642771683305987,0.08258629085512487,-0.11274491056079494,-0.1644440791132863,0.04873744229838246,0.0
0.048993314221744556,-0.10138863507422596,-0.09420766112366456,0.04640998747152726,-0.2896168682994648,-0.28149275487531106,0.0
-0.1436888442504872,-0.04268943034236945,0.06218151311960092,0.2950712433899104,0.1715319246404039,-0.031987705992685425,0.0
-0.003803241580537766,-0.20050587292756178,-0.0037026271984779862,-0.057731727784027666,0.0645437120676179,-0.1654461887104646,0.0
0.10386930284823447,0.3065477826005156,-0.02175202969137152,0.0803423444197883,0.1380287983422225,-0.08024409437716726,0.0
0.044818496362083356,0.0025184801563589722,0.019535219709766346,-0.1546019567710933,0.004902034851788543,0.09959965824908995,0.0
0.29022872155900836,0.19185416521704138,0.4306364915023113,-0.1534695125776099,0.17446412734413563,0.03666840114767035,0.0
0.4379605866435345,-0.1616596570710303,-0.16794436843615523,-0.11987852908880443,-0.4247791448619614,-0.10515100433615221,0.0
-0.15182653231073961,0.030078757295241527,0.06835119515543189,0.37523416784317726,0.19008476763721005,-0.11538073113248062,0.0
-0.1796829342696716,0.09838383430130115,-0.2640466414041284,0.36629175317087076,0.2358880241442574,-0.09383513042094097,0.0
-0.3426269058181755,0.2707744748330826,-0.02290796905052358,0.24756326239469237,-0.31888553175887346,-0.11987500459075458,0.0
0.0010487399436366332,0.009396118752948412,-0.09001309429584874,0.12456998646949975,-0.2135240858765189,-0.0284758970042587,0.0
0.024059126342379774,0.10288776681174981,0.14232297561777796,-0.22492841836757385,-0.30682283414712447,0.2555353643797018,0.0
0.06646280239591833,-0.14969730731131073,0.3102303951045046,0.023134926858571735,0.2358594368127653,0.01350369628202179,0.0
0.4121495849763974,0.3510681684886409,-0.0497928296958147,0.1943141901908711,0.12907518991702951,0.27372631150646975,0.0
-0.1929846921160209,0.13721029199968787,0.21168489736991758,-0.35174789728462286,-0.23665170253315504,-0.40784643555202016,0.0
-0.053881366888911555,0.14350845115919247,0.30047141041920566,0.014818956083955039,0.3257231091142584,-0.2760202916429783,0.0
-0.34067648787103094,-0.011109539779323756,0.07681308978786146,-0.006538949618818623,-0.41348842000797537,-0.01782400790255768,0.0
-0.26089390010097063,0.1339345097660077,0.07331964921936966,-0.18797595726547106,-0.10277338346733872,-0.21184270437779032,0.0
-0.012535819454634375,0.19102846410024765,-0.19714520926710877,0.10080930310356889,-0.10605152367448817,-0.15857456645246884,0.0
-0.021406071990911567,-0.20704846448387482,-0.11072986106943641,-0.2395755785177697,0.3929450265832779,0.007052710394345723,0.0
-0.1399451015985171,0.04279598214684441,-0.022465609938165966,-0.0441939199066446,0.12283334000868505,0.15150154200946103,0.0
-0.1061002295221055,-0.11516364812893601,-0.055010339430328806,-0.460384232947117,-0.30303821243971046,0.27337485348890495,0.0
0.32899354270025677,-0.049807207911275665,0.1153113926111533,0.062250030908707225,0.6157761616910475,0.22391498228691536,0.0
-0.02558351829615331,-0.19110808812008517,-0.32128926405151453,0.040692727173444625,-0.15127014905686068,-0.28445074191953484,0.0
-0.1293145768485053,-0.216309600722879,0.337428327014513,0.1763279513898901,-0.0015945282633234746,0.29598882777800517,0.0
0.01547366152952366,-0.17225684026565274,0.3046248154539315,0.10778200873693174,-0.2074492308652913,-0.03806773561672164,0.0
-0.17512365067695146,-0.2765599461928672,0.18523550950632828,0.38188332809402614,-0.2797135147638283,0.11259384733811417,0.0
-0.13012851382436538,-0.09742507675293921,-0.11847878484777384,-0.1727981539359632,0.009704325588965399,-0.16619002328220756,0.0
0.05409136515596777,-0.010047621889827392,-0.04778960937328195,-0.18151273240831958,-0.11535426611366656,0.15107824516515123,0.0
0.10018343752487616,-0.19551104895971022,0.019866461085845177,0.1502774246743578,-0.3338810562242744,0.10867203847598701,0.0
-0.13252475178916934,0.11411973371863188,-0.15265183130850338,-0.3609764201329038,-0.32550848757663253,0.0096169893322764,0.0
0.051944500344296374,-0.18086332502088173,0.12771849175547478,-0.332304012453792,-0.013215959729463315,-0.24220323995249135,0.0
-0.13036722156043185,0.009479734263282804,-0.17208267305679048,-0.07691110884596508,0.20125856184288812,-0.11537837390462975,0.0
0.16713842241302837,-0.22594137093152364,0.10596083558305656,0.2883137241315801,-0.4943289000254579,-0.15937905109409536,0.0
0.11541442543610801,-0.04060907720859854,0.07422917467426177,-0.12079703734316412,0.017317957494579983,-0.031135447078415895,0.0
0.23355641233196148,0.050884168660242625,0.06752053241504044,-0.08237539322449348,-0.09752124481449871,-0.08651163756392419,0.0
0.07889042847565937,-0.0841968961640526,0.057954971379282585,0.4150801597290878,0.17422494068633848,-0.06520470643356822,0.0
0.24024278443278899,-0.08161507460431028,-0.4076249070355708,-0.20161726218348083,-0.37415838420517117,-0.07030269680826173,0.0
0.00368367583791034,0.3352874624550566,0.06538547475283253,-0.04382010576177285,0.16588111623669785,-0.44222706180157706,0.0
0.04712291162171319,0.15417303877739338,-0.2957172491559683,0.22875080864138583,0.06769928149888282,-0.08305758278016026,0.0
0.12655637322125698,0.4541385715608792,0.03637325101169903,0.04964411726006722,-0.09187217990804883,-0.16996887389295837,0.0
0.16606716330884913,-0.17121676518177345,0.014313247443878494,-0.09553148935302334,0.09579596514927838,0.06673242105738966,0.0
0.20750798885157984,-0.10200327977094942,-0.053974987058674255,-0.1957527431564615,-0.08885865201522232,0.07546009860897045,0.0
0.1513977233290704,-0.1844330648355251,0.17392118402113205,0.27112757176099017,0.08268698064474017,0.3753591625116132,0.0
-0.15475783982071462,-0.2489309406622834,-0.3557440497808557,0.2992088622978366,0.13087313127081154,-0.011116934182091014,0.0
0.05599372526396406,-0.2250978094596753,0.4891503959233653,0.025844236395045503,0.02187895892097858,0.14515332477973839,0.0
0.09620184634734265,0.044776804855826274,-0.15809489108906238,0.09429367142719915,0.37640489929500676,0.26908400923099557,0.0
0.3186373253278794,-0.10224313528623703,-0.1979209640517162,-0.025157384019929632,0.011144982457738921,0.21883830369418972,0.0
-0.3384929259429639,0.3059100638921228,-0.031601579715797884,-0.08537621398948401,-0.20242087505203352,-0.3309713343731539,0.0
0.16463411679238293,0.014663593437680778,-0.2579921799482108,-0.25901575441272323,-0.06715693985802565,0.3338043050578786,0.0
-0.05191827027272096,-0.30062859062362124,-0.049148612817188866,-0.0545447139495341,-0.5393773285883143,-0.010858973303562442,0.0
-0.046186906041735594,0.13924127296268368,0.3697912189890691,0.2253130059095515,-0.05377773811096612,-0.22130518174833408,0.0
0.5146719606499721,0.011843686802897652,0.0027858583825892407,-0.004825017422000656,0.03961695215357099,-0.028872082384788497,0.0
-0.11473240137604726,-0.10937178824807843,-0.006550654043199678,-0.108684954226753,-0.14256915653543287,0.02128604553837937,0.0
-0.05099544348417106,0.3007985977165377,-0.5301939616786024,0.21830137038449238,0.2492170384995258,-0.4146780464816299,0.0
-0.06853751881606976,-0.0742881731991583,-0.28150233894356425,-0.15556333751817508,-0.22211516909316575,0.35045408868472455,0.0
0.18713567862949224,0.25431101899883174,0.14433441280864703,-0.22581035424344587,-0.10490405325595474,0.09787491224558362,0.0
-0.2444255617783891,0.14259968603447762,-0.04806507963162701,-0.07496416150991951,0.14219199364069832,0.08885266229720795,0.0
-0.07219323316381598,0.23186596067284962,-0.21621266551997947,0.12318712138885275,0.11862025159367676,-0.06190928786279806,0.0
0.0652266044484236,-0.2502227152770606,0.18480540384138022,-0.03698042728859781,-0.1045446041038079,0.20980184516737788,0.0
-0.14086873810855186,-0.28169225927271196,-0.31132583470478076,0.12120199026912792,-0.25608587049925663,0.350958836396873,0.0
-0.41638588157674444,0.33929127365800765,0.04220349344052368,-0.01934262237407848,-0.10898381736178996,0.07982722287041417,0.0
-0.007526940484969673,0.2206603764033043,0.02284552973240793,0.03006035229237552,-0.07272244244277118,-0.011389124744213492,0.0
0.06156035377841184,-0.34203367853132516,-0.2696370844211426,0.148652818804543,0.03417308762558837,-0.03679666727053583,0.0
0.003686786613078632,0.06951634107233422,-0.10795193606187231,-0.15566094508046255,0.03916905101953631,-0.19567455552300642,0.0
0.08165055114289438,-0.3405167208475681,0.20583112746512874,0.0945194964826086,0.05120594686277513,0.19653819678910278,0.0
0.3330948888925154,0.2028740130036261,-0.36817484626632907,-0.2559153933471403,-0.12496371553913577,0.005218210042166757,0.0
0.10353180409382462,-0.14514876263069312,0.037353352895415665,-0.15107658647066452,-0.12230356059838965,-0.2813322193696445,0.0
-0.18464664922218088,-0.27033692112326674,-0.19517465059546657,0.21072835932156792,-0.18987977776638862,0.5264764129674782,0.0
0.09866358017617785,0.036967224738974784,-0.17167155603624273,0.14006197588179828,-0.1151275652475548,0.02440196292907229,0.0
0.512016907653759,-0.019211979944929975,0.22985466525713516,-0.1406352850251775,-0.00699769809939234,0.354160127127102,0.0
-0.12539341155755349,0.36248971159938576,0.1415503870910951,-0.11249335517885353,0.12648154781110418,0.194510889925346,0.0
0.12436199244343929,-0.3140449439780913,-0.14542743516497372,-0.04950372711030095,-0.014886685820009259,0.1241344195101356,0.0
0.035540200186650765,-0.26706887174202026,0.07603957020119265,0.12211714905676463,0.11195808958620797,0.21615614511092437,0.0
0.16678443090978082,0.09183601584568735,-0.014033142291729406,-0.3321921867031983,0.08592364382651718,0.04153753743262223,0.0
0.054315767439074694,-0.2553497151640619,-0.21621130808165248,0.21063057066658072,-0.007911030771331009,0.13630013947452488,0.0
0.005663675226092235,0.005951227899149038,0.18765676119519956,-0.10320894564347478,0.019224155388196676,-0.0924550577410085,0.0
-0.08689924548646312,-0.06183442469372788,0.04442675432674257,-0.09574972433269546,0.25115122511470417,-0.17892146044390078,0.0
-0.03737432883227181,-0.08794621165483499,0.2893955768707466,0.03931095530231493,0.20636890789372697,-0.2971120746073944,0.0
0.05341005317385177,0.17792615912468743,0.01645679785508484,0.21309607501307026,-0.10345769002007443,0.281869488037116,0.0
0.4597796247238501,-0.07256771208793182,-0.08910050428015437,0.2906768954235402,0.3159144291461425,-0.10457200543065366,0.0
-0.08403736341917145,-0.05635692177210144,-0.26889010220685544,-0.18373038929683966,-0.2008281533504136,-0.1535595130208257,0.0
-0.0069369774773562366,0.04684294650730415,0.3101000985628154,-0.1996708081477582,0.19686447969531676,-0.042797768845101794,0.0
-0.00989274193048659,0.13496389843332077,-0.22454440431245973,0.07648194923681012,0.03329044164261122,0.09849025280162982,0.0
0.05783372878156362,0.49106002798217885,-0.1275479968502632,-0.10619939100036353,-0.12462810528495288,-0.11109542383205094,0.0
-0.12747742546130356,0.23780330622151036,0.284100849597971,-0.11414925874989526,-0.16647111462084574,0.09428311127728083,0.0
-0.11044460885619425,0.12658636355110217,0.04058460417025994,-0.3031488229994464,0.30950104026601233,0.35917553461910434,0.0
-0.12255773809687726,-0.07754031198719684,0.057173078144980995,0.066891357997405,0.1317088545345661,0.40204090775326995,0.0
-0.03538944549880988,-0.15965944890769077,-0.27586384560290544,-0.14618600798838383,-0.0066253945747594195,0.35891157270355756,0.0
-0.10352225980723428,0.044757590327779706,-0.003284579214550415,0.2376786546896168,0.5053864851747244,-0.10617375458406414,0.0
-0.09788788850364444,0.2088321754138144,0.1363782979252623,0.3693414651472067,0.1167856370651928,-0.07185841815741191,0.0
0.11813096613846186,0.22174071611658155,0.16409643623947281,0.10145480622145955,0.21333493791783079,0.23385911808913457,0.0
0.27643179820750546,0.12974197751792854,-0.033423616063370874,0.029342737286664568,0.24130179330167137,-0.16338713419744721,0.0
0.07373466177458024,-0.07866776246547214,0.005748964586963497,0.25569037252145976,0.03821981360398067,0.009287309631229762,0.0
-0.27197122819598385,0.14925071320544414,0.12909683622821508,0.43265094466109205,-0.06155564699060017,0.043830065532787794,0.0
0.049876736742151054,0.3154906559526949,-0.01905910647739042,0.05580430515406785,0.12157930194330785,0.03732182463127162,0.0
-0.08928672291010566,0.03881799857966152,0.21472634997195442,-0.20530305988221206,0.0265939348293752,-0.14002416298783465,0.0
0.2390093257849685,-0.30463738095675497,-0.11178436945431768,0.07544237501290418,0.3131048058468681,-0.01315005221459756,0.0
-0.11103990533863968,0.37623141388811804,-0.2896027800832488,-0.4397611913240164,0.08800289001066648,-0.10041084487052224,0.0
-0.20424656342614267,0.14167128945987068,0.04876014275423977,-0.11281572614734568,-0.2560608797341789,0.17449146565602894,0.0
0.1300402355917322,-0.01983517275587658,0.36932739920953317,-0.21401695326523051,-0.3051050341849478,-0.1383816139762489,0.0
-0.009117203271099562,0.04866788986453837,-0.04824721157126598,0.07041107930285936,-0.2503078848380888,0.2887529208146519,0.0
-0.01643023567851376,0.22345916631762552,0.06854506927554083,0.09135064383075679,0.11395345604644079,0.089541712003463,0.0
0.12854455197350878,0.2658305060264863,0.03930423394029403,0.14180075151770247,-0.017947138857445345,0.2880234430898946,0.0
-0.13527846041185396,0.36018808658216317,-0.008031590128868683,-0.28615502042360963,0.025620882982157856,-0.13621033149497616,0.0
0.16812870979774483,-0.1305247958604782,-0.08923668664295595,-0.37790814618910623,-0.09046126384981534,-0.48477586532579137,0.0
-0.31678056469714466,0.1520829312288595,0.15716003173016646,0.08509151235699296,-0.1933952286258426,-0.009542271228395972,0.0
-0.000720507818113681,-0.23167293783850856,0.30067966035343013,0.1754724581151343,-0.04419283476593279,0.005377167798906156,0.0
0.0416765615895105,-0.40834697368485817,-0.04943547650411939,-0.13639684959955972,-0.20032400197898312,-0.05622005857719098,0.0
0.3595373053699045,0.12816857225340197,-0.11423579795655936,0.11451655627123172,0.27987108731720045,0.18492673658255376,0.0
0.011926073984034826,-0.12938735554111477,0.139644662722718,0.07869707708434992,0.17903864400554648,0.1270343603363939,0.0
0.20991054306386703,-0.1070470423121136,0.26347881312686516,0.03951992093847993,0.4150521745250531,-0.13783756361791358,0.0
0.3471927606330499,0.03958215669252956,-0.13028360072288966,-0.09677716681086432,-0.06406946163886404,0.08483318928038329,0.0
0.10456709760709992,-0.1147400007877158,-0.0048709184521965685,0.42845407172237276,0.3455086340201423,0.08726473393480642,0.0
0.007600695633640058,0.024006265343652262,0.12270359454608333,-0.20455851303968112,-0.051475307484669025,-0.3337168147755179,0.0
0.07984462452105585,0.1294391879405482,-0.0966372924598748,0.31479735265800657,-0.24515313260046825,-0.29287497604196405,0.0
0.04489036371199441,0.2094196605224309,0.33678553829157376,-0.09177685257378801,0.21573616668625914,-0.007701693900141442,0.0
-0.03452545998816393,0.1767319874973345,0.13046457568268394,-0.3152784313968499,0.29530806994517916,0.2760182708294903,0.0
-0.12511254030190588,0.07916070668748182,0.09880603725654777,0.052134753164781424,-0.11006103076908402,-0.13432467358761033,0.0
-0.005110814198289056,0.23454580385187296,0.10872003091888648,-0.0741228664172212,0.15433974212966894,-0.5697085241260151,0.0
0.22975314007442071,-0.34794275575561995,-0.07248818828062643,-0.2239339789252288,-0.25893629514418115,0.23216535747570388,0.0
-0.09354024026237828,0.06930077634614316,-0.009384115775836815,0.0954081654446243,0.015364378212051073,-0.25659844483771393,0.0
0.19925336388942802,-0.0987513166322625,-0.31131637973195025,-0.08562303219318251,0.3001519581268622,0.17004434842269858,0.0
-0.06973042688157184,-0.06985154086368577,-0.06432701024347652,0.4153495967121682,0.07638709044631067,0.08600832943821393,0.0
0.20605669080636846,0.04775783180530271,-0.05180842916414063,-0.039269969816995653,-0.01432025188281279,-0.007444447301968318,0.0
0.145525908727396,0.010389177161459887,0.14652801544311586,-0.016143316021716463,0.01572703806321812,-0.39964013690642153,0.0
0.1832655349404963,0.06929769517959854,0.19960202197193044,-0.5792510756387379,0.41767494095614555,-0.027917925631034752,0.0
0.2216365633475033,-0.20798118542510619,0.12255478101251394,-0.21068311263473125,-0.12475379213916103,0.38280627077335727,0.0
-0.03813648015266932,0.043486574635944575,0.17401354613775086,0.09913637759452093,0.030083781028715284,0.07299220049324509,0.0
0.48068311704765504,-0.011523759406717078,0.040219809342993504,0.2101308792015224,0.22110518659159678,0.23740606111207604,0.0
0.12774604440583692,-0.22860098254609673,0.32668630646021923,-0.2292690786037376,0.06052709304780665,-0.1508551700038716,0.0
-0.012827669318598509,0.06575248206069609,0.06427144309005461,0.08438415084705696,0.32274225381172944,0.09070686030279597,0.0
-0.04883132705812974,0.19281743365767146,0.23789409778492812,-0.2455215630273985,0.11948001396997161,0.14023454846217967,0.0
-0.05951270067199839,0.2751413626623239,-0.030011117406505347,0.025115290694308453,-0.034614364856773924,0.003115809516293507,0.0
-0.21925501737904038,-0.2880101765188589,0.3189010126449945,-0.16939226966366558,-0.19827846989126144,-0.43067802272074296,0.0
-0.12779234953790045,-0.2646179586814997,0.32840303202727383,0.20196341786852684,-0.13763006903554476,0.4504871610688618,0.0
0.19635309739831885,-0.06496627670172449,-0.49988114297471464,0.45818851451814835,-0.2779144933527192,-0.3290797493913784,0.0
0.20451408640192806,0.48795048126785456,0.27685456370210365,0.11278182401047193,0.1189508683330572,0.17068311175606155,0.0
0.15178571795735304,0.05623828479387516,0.020840220790375216,-0.012518625579904484,-0.15079291777333526,-0.056135015373354816,0.0
-0.3385913628390771,-0.01966792535894998,-0.1977182214301835,-0.2207178634431542,0.035978830230695695,0.2784004572689199,0.0
0.1836633212004626,-0.31410012072463545,-0.19792562731406751,0.1881542375976432,-0.19649747870766193,-0.04492662999940492,0.0
0.11001041980491039,-0.19366889097272708,0.021075101229191984,-0.2668050989836409,-0.12027352879024274,0.06395638682850739,0.0
-0.31859874670633387,0.08809494759207981,-0.003927559785336244,0.11049799088342956,0.04478282681293229,0.2728280859947689,0.0
0.025044900529581457,-0.0858811082250506,0.024459500606456755,0.10865960580727758,0.009772014065140867,0.008118338240776476,0.0
-0.1403983375613511,-0.13258018351018963,-0.28052105435993874,0.3499153486373879,-0.24877264707825703,-0.13858103955918147,0.0
-0.14368145311383948,0.17898487538888827,-0.05898993565840556,0.24954841453474677,-0.13469812484877372,0.055798832444760395,0.0
-0.16706941065195147,0.42902982555467767,-0.23751968380590258,0.061964142045405506,0.12675537618641972,0.08275981949029965,0.0
-0.037057531775541656,-0.025964139946685234,0.008762294395821919,-0.029400400325697726,0.19277582335898194,0.44210460031827026,0.0
-0.11149835700156673,-0.27396059591581556,-0.017656409670250964,0.5159418675308637,-0.16073491359394618,0.3278233610888135,0.0
0.33554016281528815,-0.11071764834159892,0.11379661583705508,0.32567932462570764,-0.07582554819749743,-0.04071607202047236,0.0
-0.11633618278972875,-0.20295134613857338,-0.12985550901320142,-0.24478805335245132,0.0068166936518452145,-0.15399464621172837,0.0
0.046757182358149546,-0.3111791292407255,0.06617604644289142,0.16670579232178495,-0.3987471285142911,0.07481131396951443,0.0
0.24553379849465845,-0.2419282037382411,0.3345144773675407,0.08380380187320904,-0.14100237115168177,-0.011153815531541203,0.0
0.11166538250434449,0.015201078282482301,0.10775119848927384,-0.18413471861587327,0.0338721648072156,-0.28274289938099606,0.0
-0.022245212269740064,-0.18078152829295796,-0.1471059885179533,0.2472186350420875,0.21826202411885381,0.1218276241814354,0.0
-0.2184625529345158,-0.06328168993896038,0.24261953999583669,0.02834338272798095,0.46386590799633887,0.07866356787887438,0.0
0.038409823298006324,-0.06182329284050028,0.026708180956456464,-0.030493967276108782,0.1416217353377181,0.19134046335891683,0.0
-0.1571978921015899,-0.2662465907115556,-0.36724107462065936,0.10159826538250874,-0.22067332123477473,-0.4305781185904966,0.0
0.07771572090619283,0.49859990348655814,-0.0012141823079786648,0.16769815489032838,0.016365871709513004,-0.019777930638228535,0.0
0.18381529659755372,-0.05805490883773027,0.053478462814380595,0.06433956123920273,-0.13361809072860975,0.19840846990730457,0.0
-0.03499195133908173,-0.15114903189856896,0.10730196871408071,-0.17969359635820747,0.00563623147382565,-0.0018237993288407089,0.0
0.21717911316631563,0.09493964657599056,-0.005005391749028784,0.16355325984005742,0.2780415098034627,0.11156206127037245,0.0
0.0020705239686761214,-0.2623672464700319,-0.21302273261507454,-0.06104494087093353,-0.12190244043185663,-0.0373942605970892,0.0
0.011329984979421434,0.10593855087134617,-0.014099755611818244,0.09730032876524039,0.012894882962024049,-0.3950933132707743,0.0
-0.18786707876375086,-0.028817511144323096,-0.2419389485682215,0.1199857459992409,0.3061501664687395,0.24375237033946334,0.0
-0.042688574186041606,0.29814522736999044,0.02973349144042231,-0.06741719422360787,-0.12268053270818796,-0.06049393729762567,0.0
-0.07763536370824575,0.03408324447509754,0.03211479620997292,0.000609204030682894,0.08738763394926997,0.23812925495726828,0.0
0.18991082708826476,-0.2969795936899807,-0.5107842269803909,0.18686398224785475,-0.2733757396830842,-0.04495308037853671,0.0
-0.2340226052118719,-0.36039608751600394,0.10829254564095761,0.1518310320605294,-0.11530208014534389,-0.518208458428982,0.0
-0.10924888965049656,0.0783608010805093,-0.2957823137548258,0.03667198395583113,-0.0030619698345991115,0.11585829992021768,0.0
0.023916073682830653,-0.19461378817631111,0.23931430033289827,-0.03170591460539401,-0.005460907901986372,-0.18665359181463922,0.0
-0.08865645023830207,-0.1769605428053802,-0.0345892119846846,0.3423416960284687,-0.27438022858627126,-0.32271227957534826,0.0
